"Guid","AccountId","Application__c","Case_Checkbox__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
0a667dc1-a219-4cf7-a0e6-dcc618621f25,"#N/A",Sales Cloud,false,"#N/A","#N/A",Lead Page Layout - Lead Source,false,"#N/A",Low,"#N/A",Approved,Lead Source field on Lead Page Layout,"#N/A","#N/A","#N/A",Change Request,Metadata
0a7b092b-62f2-489c-94c3-4baca783766b,5f173d3f-a282-4402-8e37-306577c2418f,"#N/A",false,"#N/A",39debf40-e0ad-483d-96b6-404531cfa934,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0aab7b10-0ce6-4d0c-9465-246a82fcab1f,7544474c-afe4-43af-a756-bdc7180137c1,"#N/A",false,"#N/A",ad14f4b6-eff3-4860-b71c-8fe04e0d4bf8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0acc78a6-7ee1-42c1-9edc-d08b3b5ca7eb,b2edde34-c7db-44f9-bb20-6579f29ba9ed,"#N/A",false,"#N/A",ed4fb6fb-785b-40b6-92bf-ab9deeeda30f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0adaaf38-3a46-4bed-b022-866e856efae8,b1ceef34-22c9-4fa9-8e27-907abed70b2d,"#N/A",false,"#N/A",5a9ab346-bce5-4b31-93a1-40bce134753a,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ae41656-fe15-431a-ac64-f4152bc7ce69,7f09e0fa-8e3c-420e-85ea-0f28aaf33a1e,"#N/A",false,"#N/A",8891430c-d591-4ad6-851c-ac8c67b5571e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0aff154a-1505-43ab-8ba0-1e0e445fbbd0,97841fd2-ea3d-4206-96aa-ab96682dd6f1,"#N/A",false,"#N/A",6bd00b47-803f-4903-bd1d-a58182c61f12,EMEA Case,false,"#N/A",Medium,Complex functionality,On Hold,Problem in   Scheduled Event,"#N/A","#N/A","#N/A",Problem,"#N/A"
0b2cb870-ba88-449e-833c-dacd9aa16439,5346f59f-31de-4251-b8bf-8e8ef12d3ba5,"#N/A",false,"#N/A",a7213907-5c1f-418b-8b0c-51e45f93f9c6,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0b428967-e496-44b4-bef5-89926430233f,72d3d218-ec56-412d-a7be-efc0946e2025,"#N/A",false,"#N/A",35246a8e-b566-45e6-a775-9374a7b8f979,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0b901771-5b7c-4c83-869f-c394386c2c27,0380d4fc-18b1-4c0f-9ab0-48b2db9470d8,"#N/A",false,"#N/A",3c50dcf6-2b16-4a76-a291-ad71418d42d1,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ba76553-669a-4662-827e-41bbf47e9809,23afa169-0d08-49c5-be76-948fc89c89ac,"#N/A",false,"#N/A",c5616e87-c025-4176-b93d-de772365182d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bcaf3ef-cfd5-4f0a-a774-215f9eb841ed,00f5a40b-5b83-434b-b39e-2a8a5b0e38c7,"#N/A",false,"#N/A",ad2f502d-a498-4deb-83ce-1ae9f3bf9d60,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bdd7567-5937-4148-9f81-b5b94e42449a,a907dd03-3aa1-4ffc-a447-71616f7d1a30,"#N/A",false,"#N/A",cc116d83-d635-4235-9f11-577911c174c8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bde0a2a-3d37-4f0a-80d5-5dcfb4d4f7bc,b19d0c1a-23f3-42d9-b4eb-d0d6890b7e59,"#N/A",false,"#N/A",3176d716-53f2-43f4-9767-b42ae6c135b1,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
0be7be55-5387-495e-bdeb-2b29424e8266,f26d233a-47cc-4c45-b05a-b49f378d8ea0,"#N/A",false,"#N/A",72d87617-1d8e-4486-b241-83213f52435d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0bea4f4e-41bd-4175-8eb4-2d23edd7372d,61d91b5b-68cc-4a16-9d73-6036cb467cfe,"#N/A",false,"#N/A",b577b7ad-c71f-42a6-af36-b0abde299a9b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0c0daa53-c4a4-4c6a-8b4a-90d5e10eb596,e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,"#N/A",false,"#N/A",173e9594-76c2-4d28-9c7d-c22b093887db,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0c0e4e03-0562-4a7b-9787-5121588627c3,21a1e7c8-a2dc-4503-b1c9-f22cefa98d52,"#N/A",false,"#N/A",37397c4a-20c2-49e8-a0a5-b89e714a7f13,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0c1b42ee-0931-46c4-b276-2affbb720e0b,275db0a9-664e-4eb8-a497-7fced1d9fadb,"#N/A",false,"#N/A",b93b42e1-2e24-495f-887f-57faa85d7cfb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0c2d6f1b-a164-480c-a8d5-9c10c49b9b5c,bf628e49-41f3-4ce8-a940-7f2fa1a9007a,"#N/A",false,"#N/A",e1321577-d8d9-4cee-95c2-4944d3793e71,My dog ate my last statement. Can you please resend?,false,"#N/A",Medium,Existing problem,New,Need last statement,"#N/A","#N/A","#N/A",Question,"#N/A"
0cad5ffc-b1f9-4cd4-9b58-6c23f87d9312,2adc1491-3ed9-47d2-92e9-4594af8f06ae,"#N/A",false,"#N/A",f3489a04-3076-42d2-b8a6-c315166dfc3e,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cdebed0-2b6d-4d24-90e5-22df83ac5185,bf628e49-41f3-4ce8-a940-7f2fa1a9007a,"#N/A",false,"#N/A",cc219b06-18f9-43e4-a848-49bc3d4c689a,User Needs Help,false,"#N/A",Medium,New problem,New,Quickmerge Setup,"#N/A","#N/A","#N/A",Problem,"#N/A"
0cf12095-6cc6-4512-b68f-e6fe07a28e8f,0b7d7759-4eb3-40bf-a14b-187b426dfde9,"#N/A",false,"#N/A",b7ff3c1f-5ef8-4e61-9f36-4cf1ff9f8bdc,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d25206d-916d-4ca3-9144-6b4c727c0843,06bdeec8-0b00-48d5-a82a-905cbc580ebf,"#N/A",false,"#N/A",0beefcb4-fe88-45ec-9903-3848161b1995,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0d2d107d-80cc-4012-a359-e598aa6b6015,e069da78-1421-40d6-a5cf-27f36d0ef1dc,"#N/A",false,"#N/A",30cbdac6-4604-49f6-8c27-153ad3701715,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0d4e2f0e-492a-45ae-bbad-297fea0f2cba,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",0d21d36f-b410-495b-b9d6-55da5d55b9c1,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Escalated,Assistance with Invoice button and template,"#N/A","#N/A","#N/A",Question,"#N/A"
0d5e75ab-966f-4707-ad51-64d584a8fa3b,67ed0a65-2dc8-4e05-9c9d-2260d04e9a8e,"#N/A",false,"#N/A",419e7dd8-01b3-40d2-b901-0ea712be19f9,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d69c6f5-efdb-44d5-9973-d2c087eb9220,aa2d6342-d459-4c8f-8dcd-2a3caf4d9b0e,"#N/A",false,"#N/A",173803ee-fc27-425f-89e1-6638d90d1614,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d87d9eb-c215-4a02-80c1-1d2ec2a58ed1,2d994419-a739-4343-9d7f-e41b9d8bcae5,"#N/A",false,"#N/A",683003fb-3ab1-4072-bbe2-193556aa49dc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0dfc4dbe-3863-4727-9016-6a8db59885d1,877e70fd-5ad4-4a16-80df-10b4f839691d,"#N/A",false,"#N/A",18a6140b-2879-4d87-919d-b87b6d00e8f4,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0e31a07c-e6fd-4b38-aa3c-f174472870d3,b4203b29-f061-4df0-8364-c7c0d26a96ce,"#N/A",false,"#N/A",4beaa777-cb26-4f28-a78e-75b407cc9ef1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0e3b80bb-d8bf-4844-9f0f-095d5585fc44,9d4ba725-0022-4940-9a2a-0df6a4e1fb36,"#N/A",false,"#N/A",48d44ad8-a656-4305-b2cb-d0682443e77e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0e47fbf1-52f8-4c74-8d5f-0b97b8d6be7b,65b06c3b-022a-453c-98da-c989971b4ebf,"#N/A",false,"#N/A",37ecd4e1-49ac-480d-979c-2bac30344398,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ead9520-9a60-42c4-a564-68ba530d1b88,9d4ba725-0022-4940-9a2a-0df6a4e1fb36,"#N/A",false,"#N/A",22863b9b-a9e4-4bef-86c3-f93844e29d41,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f3786d1-94ba-4a23-9859-64fcfc9c29de,2adc1491-3ed9-47d2-92e9-4594af8f06ae,"#N/A",false,"#N/A",aa60ebde-45bd-41e1-9609-72c39e3e6a71,User Needs Help,false,"#N/A",Medium,Complex functionality,Closed,Customization Help,"#N/A","#N/A","#N/A",Question,"#N/A"
0fb3372b-f1e4-46e3-baef-a3eb8a0a6977,acb65e12-e09c-4193-b3be-041faa98d4e7,"#N/A",false,"#N/A",4aa1db6f-33dd-455a-a6a4-ad60dd76ab70,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0fd7a819-8422-4565-ac1e-788e6ca022b1,960ebb34-1da2-4126-a030-0c1ebff7384b,"#N/A",false,"#N/A",b0b1872d-dcce-48f9-b4ff-6158d5c449d1,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10367fd2-9db5-4ed3-95b5-ea1f2b1efd76,02b034f4-41c1-41bc-8011-56cb07a6008f,"#N/A",false,"#N/A",cb03b983-f526-47b0-9905-ca7eb1bbdf52,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10e8d0c7-1063-4f21-b5fe-d5e0bbacaf6c,8599b326-90dc-46e5-a667-d916e8c20c28,"#N/A",false,"#N/A",9d2be4c6-e272-41ce-97e7-13ef2fb40605,I'm having trouble using the xyz widget....,false,"#N/A",Medium,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10f3a508-3706-4804-a7a5-8b483ebff23c,bd2199cd-d784-421f-b23d-2fc775874722,"#N/A",false,"#N/A",846e9f24-77b6-4aa2-8f3f-44d8d716efc1,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1142d3ea-6822-4ccd-aa27-d035ee979e56,b19d0c1a-23f3-42d9-b4eb-d0d6890b7e59,"#N/A",false,"#N/A",23611eb6-3746-4251-a23b-b11899599098,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
114e296f-6e00-4134-b1fb-adbb6dd807df,f394c477-1fc8-4042-a019-34fc2ecf2cea,"#N/A",false,"#N/A",40096cb6-5f43-4863-9bdd-7ba0e87531a9,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
117c8f75-80bc-49d7-a3aa-464e1139eaae,9bcb24e8-8d86-49bf-8957-8450c6a8de5d,"#N/A",false,"#N/A",523bba77-d4ac-4e19-b606-a45b6ed7e14e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
11842699-cd77-4b20-a0f3-7baec5cdcb67,75223672-eca6-4901-affb-b9e0802b8b02,"#N/A",false,"#N/A",90dc6eb5-bc10-46f2-9a41-1aee3b42cc03,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
118f92a3-cdad-49ec-a595-e27cecdb1418,23afa169-0d08-49c5-be76-948fc89c89ac,"#N/A",false,"#N/A",9c0eb994-10d9-4b5c-9ce2-d7010cc89719,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
1192eccd-5c88-4316-aba0-83dc1f89827d,a5f7a621-6025-4a71-99cf-2fe1f1f1e47a,"#N/A",false,"#N/A",0d21d36f-b410-495b-b9d6-55da5d55b9c1,User Needs Help,false,"#N/A",Medium,Complex functionality,Closed,Template output to PDF includes highlighting when shouldn't /   setup,"#N/A","#N/A","#N/A",Problem,"#N/A"
11c7ccb8-ed95-4e2f-a552-a77e4ee391e4,b2176b9e-ff4e-4ea9-8458-01817a3296f9,"#N/A",false,"#N/A",3125233b-a12c-4673-b42c-baee1d3baee3,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
11ed3aec-5ccd-493b-881b-6d560229ac68,a114c42d-6ea2-4ea1-a4e7-38881919595c,"#N/A",false,"#N/A",e5ef3a2e-d6bf-4e15-a5de-7c943197bf52,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1214f6aa-f5e8-4a3d-9155-2c31fd87bc1f,120341ec-0407-4a7e-8735-24750b718b17,"#N/A",false,"#N/A",3edfc16f-ae14-4514-aead-7d17b1c80610,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
121e9160-490c-42e2-899b-fdaaa88a37bd,275db0a9-664e-4eb8-a497-7fced1d9fadb,"#N/A",false,"#N/A",5edc0a5e-0788-4e0d-9969-7b8bb1fb2bdb,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12386ee2-b5b6-455b-83b2-08e82963def5,11b17aa3-33f2-438c-805f-7698cc2e754a,"#N/A",false,"#N/A",dc8c2e4b-6370-4d18-b725-2413bd3485d5,User Needs Help,false,"#N/A",Medium,New problem,Approved,Sporadically Blank User and Org fields on output,"#N/A","#N/A","#N/A",Problem,"#N/A"
126ccba2-85c0-45d0-8e14-853a713e9595,ce8bc2d0-b646-433f-8ea3-711a55cfa57f,"#N/A",false,"#N/A",bef4e255-3d58-420d-b45d-ef7687dfc979,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12761dfd-6081-47ef-ba33-4b39abd7a0ed,41f52d86-1b00-461e-8b6b-aba60cec5e4c,"#N/A",false,"#N/A",deb469cf-abcf-4666-a9ff-fa7b805427d0,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12adc604-801a-44e3-ac44-812b0ff8653a,94be5959-c3d8-4953-aa63-b35a48dbf95b,"#N/A",false,"#N/A",4609bcec-d236-44eb-8bc7-2934861442b4,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12baa22c-714a-4310-b9f4-5369cb773ded,ed7f386b-6f17-49a1-8376-02084bafcb25,"#N/A",false,"#N/A",5b7872e5-9406-4722-84b1-384539a2d07d,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12be4e8b-3a5a-48ea-9854-da7ef8fb3c6b,94be5959-c3d8-4953-aa63-b35a48dbf95b,"#N/A",false,"#N/A",b675f203-33d5-4c52-8603-3aa9eb08b7b2,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
134dbaa3-d6ba-438c-8126-c653fd042c9b,5d950c48-efeb-4038-81da-e6a20e591907,"#N/A",false,"#N/A",41e6ec97-4bad-4a46-bdac-47c60bb3ecab,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
134f27b1-dc27-462f-a779-99aa5d56cb02,5d950c48-efeb-4038-81da-e6a20e591907,"#N/A",false,"#N/A",866a9823-0b4e-48c1-bf3b-6e22645d00dd,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
135cbae6-00e5-4487-8ab3-7a21ce5faa89,120341ec-0407-4a7e-8735-24750b718b17,"#N/A",false,"#N/A",19e69b77-6729-4b9c-a10f-daa3a19d1749,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13700d1b-9f37-449d-aa85-4f884b1a9e32,6ef21b20-02d7-4b94-809c-ecc3a7b9972f,"#N/A",false,"#N/A",32bf1a15-d472-4828-bc49-cc9ee69cba72,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
13b29bca-dfcc-430d-b1e3-0222bdfa97de,1aa66216-fc07-40d2-93a5-f4d2cebedaf3,"#N/A",false,"#N/A",cda994c8-0149-4882-9388-d51669d28682,User Needs Help,false,"#N/A",Medium,User didn't attend training,Rejected,Pricing and subscription questions for non profits,"#N/A","#N/A","#N/A",Question,"#N/A"
13d07483-3f30-4d27-9678-5a77206705e1,e4257256-fb15-43e0-8a17-cc1c90bb9de4,"#N/A",false,"#N/A",6249e159-4b83-4027-920e-1a48d64cbc19,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1445d6da-e734-496c-a7ca-a2fda267c989,b1fce8b2-b372-4d6a-9f1b-81caf29c80cf,"#N/A",false,"#N/A",40ac633b-5cc0-4530-ae72-6ff4aa3c388c,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1454d2d4-1be3-4a50-b639-0a1a8e7c25a9,2b2eb896-411b-4481-bd30-98f28038ff6f,"#N/A",false,"#N/A",533fdd03-a640-49d3-b998-6264a2c89ab7,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1497aae7-69ac-4dff-8dd3-25833063d62c,decbf90c-0dd5-466c-8deb-a05452591608,"#N/A",false,"#N/A",6249e159-4b83-4027-920e-1a48d64cbc19,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
14e32e42-f7c5-48be-8d92-40f44b744c0b,aafe5402-b135-4ca9-a1cd-7d2fc68f56ca,"#N/A",false,"#N/A",7e1507d7-d5e3-420d-823a-0ae2dcd6fcaf,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
15931331-da29-46eb-9dde-af4c4f2fc6ae,ed7f386b-6f17-49a1-8376-02084bafcb25,"#N/A",false,"#N/A",fd79c65d-79f5-498e-a960-3480ea80b587,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
15979340-3900-41e6-9003-eabef7df6a01,0b7d7759-4eb3-40bf-a14b-187b426dfde9,"#N/A",false,"#N/A",cf2194e6-3568-4712-9520-a356cd8a484f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
15dc5296-1538-454a-a5d3-9256e796846e,1fec62f4-b882-49b5-b174-4c714659b1f4,"#N/A",false,"#N/A",b2af581c-a847-4056-ba06-42a4caf95182,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
160e2b9e-1a94-4957-935e-72e415552d17,97841fd2-ea3d-4206-96aa-ab96682dd6f1,"#N/A",false,"#N/A",c5bc5994-b6fd-4cb7-b13c-6aa6423437b2,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1627fff0-5c99-43e2-986c-c50a91649213,472f415d-678d-4f6c-ad95-3ba0b32c84b1,"#N/A",false,"#N/A",cfb676e3-b9fb-453c-8b88-cb21aff6cbd9,User Needs Help,false,"#N/A",Medium,Existing problem,On Hold,Sandbox setup,"#N/A","#N/A","#N/A",Question,"#N/A"
164a46c6-30e2-47c6-b559-38294a29611c,6898164b-aa4a-41f0-9053-a853732b8224,"#N/A",false,"#N/A",abc716fd-164f-49ab-a3dc-fb230da39cfb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
164d8cbc-f271-48d7-8f71-302eb157f238,a114c42d-6ea2-4ea1-a4e7-38881919595c,"#N/A",false,"#N/A",56d2a5aa-8d4f-4989-b5d5-af46032713f6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
16564284-d196-4e64-ad67-eb649af3142b,caa1f3fd-7988-477c-bb02-6d2685408a42,"#N/A",false,"#N/A",572f8ff8-62c5-4712-9784-048131c93b63,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
16a94256-7042-43f1-a0c7-8e06fcb7dfc3,7eec69d5-c57b-41a2-888b-9d1a16aebb06,"#N/A",false,"#N/A",14e6dbe5-dba9-43cd-b227-f3617f8ee1e2,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
16aa3900-d18b-4083-8487-c31da0644cf1,6898164b-aa4a-41f0-9053-a853732b8224,"#N/A",false,"#N/A",e04861f6-debd-4768-8538-423a3550b8f7,User Needs Help,false,"#N/A",Medium,User didn't attend training,Rejected,Access Restriction,"#N/A","#N/A","#N/A",Question,"#N/A"
