"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
8e7a8736-967f-4894-a7b5-1722c530662e,34cb81f2-7c97-4807-94f2-add143d2ec0b,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Tagtune - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8eb88402-057e-4aab-b2d8-43696b34cca5,59264a1a-301e-43c5-ba3c-5c4e8964e4a4,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Skalith - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f1fdbbd-22f9-4d15-b89a-a9bc449908ad,1aa66216-fc07-40d2-93a5-f4d2cebedaf3,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Aivee - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8f242e26-8475-4093-82e2-f58de6f9b6f6,0380d4fc-18b1-4c0f-9ab0-48b2db9470d8,70795.0,2022-02-18,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 2,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8f25dda2-85bb-4b52-8e34-dd8147da11b5,acb65e12-e09c-4193-b3be-041faa98d4e7,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Realfire - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f4202ee-bbcb-4bf9-a31c-eda2bf7424da,bf628e49-41f3-4ce8-a940-7f2fa1a9007a,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Zoomlounge - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8fe79c9d-29b4-43cd-ae33-d12a1aca4260,aa8d8888-5768-4b14-82ee-13069db41b10,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Quimm - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
902e6bc7-598e-4c77-acec-74b6d47bdd83,d00f2b29-8713-4062-8a8f-127f4b18c440,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Twinder - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9089b39a-03f1-4a3e-96a2-75a501077ec2,aa8d8888-5768-4b14-82ee-13069db41b10,34350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Quimm - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
90d2a6ce-d785-4a3d-9d1e-a3cef30af77b,877e70fd-5ad4-4a16-80df-10b4f839691d,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Eamia - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
91289ecc-731d-418c-b870-7c93eecc2886,e4257256-fb15-43e0-8a17-cc1c90bb9de4,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Browsedrive - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9154d7f6-7f8a-4c7e-8316-ec4925a7fab5,a114c42d-6ea2-4ea1-a4e7-38881919595c,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Dynazzy - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9161fada-26c4-48d2-a1e9-a2f747fd4f18,efb12ca0-b7ab-440a-9f65-b3a43d600366,32395.00000002,2021-12-04,"#N/A","#N/A",Closed,"#N/A",Plambee - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
916402ae-1d58-4ab2-9200-13a1618505ca,5d950c48-efeb-4038-81da-e6a20e591907,72395.0,2021-08-07,"#N/A","#N/A",Closed,"#N/A",Tagopia - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
920b5d18-49f9-4556-bf3f-ed441254a01c,11b17aa3-33f2-438c-805f-7698cc2e754a,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
92e22d4d-72a6-472f-ad3c-ae7d15f1a7b4,11135c7f-cc58-4d45-bb45-45aa3244c4c7,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Quinu - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
93051114-5e4b-43c2-b046-e5d03cfce335,65b06c3b-022a-453c-98da-c989971b4ebf,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Oyoba - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
93151ca7-ede0-4b06-8dd8-dba25e08c555,6280acc1-a003-47ec-96c9-e776e330c88a,72395.0,2022-02-03,"#N/A","#N/A",Pipeline,"#N/A",Oloo - SOW 3,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
93197cd7-a097-4bb5-8d75-e95b7cf5aa6e,3abb8f98-ebce-48e0-80f5-d1830442dbc7,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Babbleopia - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9333623c-85c5-473b-a5b5-2763218e60b6,5b6d54a1-1d94-4460-80e1-20dd6dc1f530,69995.0,2021-09-20,"#N/A","#N/A",Omitted,"#N/A",Rhynyx - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
933702bb-1be3-45ad-bded-497e2bf08679,a114c42d-6ea2-4ea1-a4e7-38881919595c,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Dynazzy - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
937d95d7-16a6-4089-b645-57114ed9be26,a907dd03-3aa1-4ffc-a447-71616f7d1a30,32395.00000002,2021-12-04,"#N/A","#N/A",Closed,"#N/A",Buzzbean - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9391bc8e-e74f-4edc-94bb-c335f5e41573,1b8d74dc-4925-4238-a0c2-dd630cac9fa4,32395.00000002,2022-01-19,"#N/A","#N/A",Closed,"#N/A",Meejo - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
93eb5628-98dd-4fe7-9985-33673c78a1ac,581110eb-35c5-44bd-b50d-0ea6a47a7244,43495.0,2022-01-04,86457e81-6ec8-4b3d-a723-1066dd3b5009,"#N/A",Pipeline,"#N/A",Shufflester - SOW 1,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
94bdcdd9-f6ed-4231-bfc5-4634f46f1c9a,ca529e4e-a4f5-4433-a075-f994501e4b7a,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
95098525-4b66-4163-adc9-52517737e93c,5f173d3f-a282-4402-8e37-306577c2418f,37495.0,2021-06-23,ad824cf8-c2af-41f2-8f01-56edd760dd27,"#N/A",Closed,"#N/A",Dazzlesphere - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
954adced-53d6-4711-94c7-6f6dcba231a7,8599b326-90dc-46e5-a667-d916e8c20c28,34350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
95b9cb29-015d-4cd4-83f6-c0d84069d550,1ec93c6c-5a9b-46bd-a126-479b0e2f4d08,34995.0,2021-11-14,044b8a3b-9eb3-49ba-80b1-f8e45c7ff286,"#N/A",Pipeline,"#N/A",JumpXS - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
95dc3c23-1462-4210-9d84-68ceaf16f51a,bdd5114f-a344-4ca4-8dd4-214666b304eb,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Rhycero - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
966a2da4-a3cf-4bf7-9d0e-3da6d975bd81,d549e4ad-fc79-4b02-b115-9a3d64ee3b6d,34995.0,2021-11-21,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
96f85b4f-a8da-4b9c-aaa2-76e4fd7faddf,7544474c-afe4-43af-a756-bdc7180137c1,73995.0,2022-02-09,"#N/A","#N/A",Pipeline,"#N/A",Trudoo - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
972a98e8-17ce-4925-aa82-4954ca6860eb,6ef21b20-02d7-4b94-809c-ecc3a7b9972f,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Skimia - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9792658c-988d-48ae-b4c4-7ee28e75aa28,75223672-eca6-4901-affb-b9e0802b8b02,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Topicware - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
97d52b42-f9ff-4adc-8d6e-39d8b1970779,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Dynabox - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
989dd1bd-5b6d-4065-8554-4b3296cd036e,960ebb34-1da2-4126-a030-0c1ebff7384b,72395.0,2021-06-06,"#N/A","#N/A",Omitted,"#N/A",Ooba - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
98a32147-42ff-4d6d-902b-6ac4506f5f98,07881e10-8e23-4ab3-980e-ff3152fae21c,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Topicblabh-Sto Associates - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
98cc7b6b-7e05-41fc-9e0b-8fd1d6e72791,ce8bc2d0-b646-433f-8ea3-711a55cfa57f,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
993a0daa-491e-4f1a-9bca-e8a474b6360d,5ff58f44-06ae-46a4-ab21-8a33cd7ff265,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Centimia - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
99686a51-d066-48f0-8787-3e687cd42916,693c3e37-5bc6-44c4-a96e-afc43266fbca,32395.00000002,2022-01-19,"#N/A","#N/A",Closed,"#N/A",Kimia - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
996f9cd8-517a-4129-8d6e-cb3cd1509021,5f173d3f-a282-4402-8e37-306577c2418f,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
99bcb3f5-1f51-499e-b434-3cf00ebbd146,07881e10-8e23-4ab3-980e-ff3152fae21c,29995.0,2021-03-05,5b7872e5-9406-4722-84b1-384539a2d07d,"#N/A",Closed,"#N/A",Topicblabh-Sto Associates - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9a0f627e-e9c9-4111-b30b-898b846d5870,26214f44-f0ee-419d-8b57-072b0bef6dd7,26050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9a184a51-dd43-475e-8eb1-ef62e4491911,9a3fd42c-49f5-4db4-948f-5048657614c0,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Browsecat - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9a7b9529-65bf-4f24-ae8d-72764e147e50,4deaeebc-373f-4775-b6e7-2b172ed370c1,72395.0,2021-07-06,"#N/A","#N/A",Omitted,"#N/A",Myworks - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9a891836-46b4-4923-9a17-dc86a01d32a0,8fdba376-4bb0-4620-98a9-4f94aacf7833,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Omba - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9aa14fe7-8b52-4a2e-a5dc-ae1e9a6aff9e,11b17aa3-33f2-438c-805f-7698cc2e754a,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9abe5806-00a3-4f7e-9e59-36d699646603,fe271183-0f8c-4d54-a0be-46d539c0442c,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Yakidoo - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9b2347d0-1a95-43f9-80c1-9c0322d79677,5ff58f44-06ae-46a4-ab21-8a33cd7ff265,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Centimia - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9bb482dd-eaeb-4710-bead-4654048cc8dd,34cb81f2-7c97-4807-94f2-add143d2ec0b,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Tagtune - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9c0e4a3c-dc8c-4b8f-b2fc-21351434946b,a907dd03-3aa1-4ffc-a447-71616f7d1a30,29995.0,2021-09-21,b93b42e1-2e24-495f-887f-57faa85d7cfb,"#N/A",Closed,"#N/A",Buzzbean - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9c1f2b3b-b885-42b5-9ad6-347bc73a9cd9,acb65e12-e09c-4193-b3be-041faa98d4e7,52495.0,2021-12-02,9d08f97c-cfea-4a94-ba61-e7effc292e72,"#N/A",Pipeline,"#N/A",Realfire - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9ccc09c3-31b2-4e7a-b45c-88415d4543e9,dd90385a-7ddb-4788-a342-7d37bfbcf194,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Mycat - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9d18e13d-6132-403f-aa29-61cd4f08a320,e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Oodoo - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9d64b28c-e106-4bd8-9a86-e4eb189f08d6,0a5b812a-d57a-45ad-abaa-4465b1a265eb,29995.0,2021-09-21,"#N/A","#N/A",Closed,"#N/A",Fliptune - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9d67df32-43f8-4841-ace3-34984c075f31,5d3ef720-7438-4cf7-b3cc-defeb92c6099,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Wikibox - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9d68f8f5-d4c1-4083-9c9f-46ee12527050,aa2d6342-d459-4c8f-8dcd-2a3caf4d9b0e,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9de35c6e-d818-4dea-bf9c-c802c2f8c557,aafe5402-b135-4ca9-a1cd-7d2fc68f56ca,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Thoughtmix - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9e424199-7d50-4ef5-b165-66f6f03efbcc,21a1e7c8-a2dc-4503-b1c9-f22cefa98d52,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Gabtype - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9e47b9c6-9ce4-4d61-b985-00967f989ad2,fa0b2631-1112-4519-b2f6-d4f66cd01d48,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9ea836d1-2355-4395-b7fd-1859b8b016b2,38d42ecd-2873-4e1f-b006-346f47baf663,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
a012e37b-ef9b-49b8-b734-a9d79756804a,75223672-eca6-4901-affb-b9e0802b8b02,11550.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Topicware - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a06b772b-cf8c-4eb4-93d6-29cac4c48b70,6280acc1-a003-47ec-96c9-e776e330c88a,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a0e518a8-3d84-47b8-9a21-2f8bb430033d,8372b05d-3a7e-4d05-8dd6-9e45dc97a56c,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Divavu - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a0e75bc8-a2d5-4850-91e1-371bc1597a52,4af7ec61-fbf5-405b-8aaa-c28c0aa5342e,34350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a10b74c4-bcaf-4d40-a49d-608cd1c194f3,1f153ecd-0fe3-4c6a-a7f7-661d4dfd10e3,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Voomm - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
a1587e1d-7902-4edd-9e29-f854bdfed871,b2edde34-c7db-44f9-bb20-6579f29ba9ed,20550.0,2022-02-02,"#N/A","#N/A",Pipeline,"#N/A",Mybuzz - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a28331df-1076-43c8-8ef3-d1578bda2f12,120341ec-0407-4a7e-8735-24750b718b17,100082.0,2022-02-23,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
a2a93500-e01e-4a3b-9c05-45d95e36f894,38d42ecd-2873-4e1f-b006-346f47baf663,29995.0,2021-09-21,"#N/A","#N/A",Closed,"#N/A",Eazzy - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
