"Guid","Description","OpportunityId","PricebookEntryId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
e1230659-5140-4d31-8962-5b4ce6e335a5,"#N/A",cfd402e0-26ba-4101-8602-496f20b99f62,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
e12fe5c7-59ab-4fab-95fb-91a991dfdec4,"#N/A",68a0b48d-9224-492b-9166-871657b33161,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e142001f-688a-42fc-b6c3-8cf523786dc6,"#N/A",7858c3b4-1025-4128-9485-f4530971c100,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
e1a4d829-2abc-4ee8-8faa-8ba7854e33e2,"#N/A",d541b0eb-3d28-43f2-b201-244512458438,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e1bfa51e-241b-45c7-aa4d-551093e42019,"#N/A",e2cd461a-0361-41db-883f-ab12328b269a,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e1c46d12-d6b1-476a-b4fa-17edb7a74667,"#N/A",c0ce9dbc-8048-42af-bdfd-ed87bf92a5fe,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e1c607f3-3863-4905-ae47-af1478e2fd15,"#N/A",334b2b2c-1153-47d0-8fbf-2b4358196b0e,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e1d7555c-ce6c-4903-9099-1e532339239a,"#N/A",729655d2-d627-42ef-acdc-0c79219b74e7,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e2192926-c918-43f5-bf06-cb43f281162c,"#N/A",c0ce9dbc-8048-42af-bdfd-ed87bf92a5fe,ee201864-89bd-4993-8e27-9b1cd9767e9b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e2252bce-a19f-4320-9dc9-7fdcfc20c367,"#N/A",59b16570-9b2d-4277-99f8-620f593f2bb6,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
e228a37c-aeda-4ce9-ae3e-daa5c9d87b63,"#N/A",15761c2f-4800-4cad-a7eb-caa1dcb707f5,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e23862e9-0366-4b11-8b14-c3d38b89b499,"#N/A",118ff549-706a-4c94-8907-ad8bc94c9fe1,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e2389747-68c4-4ea6-9153-f1284453d16f,"#N/A",efbcc296-a099-4b97-8829-aabafacf71df,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e255ab33-e2fd-4133-b44d-16cae879cff7,"#N/A",c442ee32-81b4-49e6-88ff-972eae592224,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e25cdf6c-9388-4238-8d69-77be2e0cf304,"#N/A",ab68c2e7-797f-4a00-9eeb-c5a90554d086,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
e26670c2-fb53-4704-a4f7-f41818966f15,"#N/A",a7626975-c294-4185-aa8d-16d2860e65dd,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e28728b4-2367-42ec-8a20-83b83f6e01fe,"#N/A",99686a51-d066-48f0-8787-3e687cd42916,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
e288bbb6-5d9a-4c69-b6ad-2e43e1f43e35,"#N/A",02ed1263-45da-4735-b83c-6b1a80c179ee,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
e28aee57-2be2-4238-b761-ec4c8d2b781c,"#N/A",8c7b1ce2-c35b-4143-b6a1-a1aec0f20b58,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e28e4006-17e0-43a4-a166-40ea010527d2,"#N/A",7b3696fa-5d54-41c0-9007-fa05a416ba4c,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e296e937-9997-4af0-bf47-f8f2ea8edb8e,"#N/A",da72e8fc-f7a6-4999-a3a1-9be120ebef0b,c6dec705-2642-4382-87c0-2c6d9fee3f74,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",8000.0,800.0,"#N/A"
e2a1dbc4-af54-433a-befd-253e1cd48f5d,"#N/A",57305157-4c46-49a9-a1c6-af42dfd20a88,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e2a3f139-f80e-435a-a555-3341382ad1ce,"#N/A",11e0f01d-3037-4974-bb4d-1c858a1dba6c,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e2bfce36-d836-4fde-ade6-3d10514d2df6,"#N/A",8d61aa5e-4d88-480a-8d66-476777a3a49e,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e2d0bd97-1eb4-4216-8d52-84518b4104a5,"#N/A",a7626975-c294-4185-aa8d-16d2860e65dd,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e2d19748-1c5b-4ec5-b5eb-c5c033f30b8b,"#N/A",0f67ef94-46f8-4c0e-975d-264ecdcd477b,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e2d19e86-802e-420c-8077-ac0a8aae9f74,"#N/A",d0f5fa04-bd2f-4607-8f41-fb759c846aa7,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e2f2f52d-d263-4f33-876d-f2cb0bb153fa,"#N/A",1748b48f-5049-4ec0-85a9-ba1f3d6244e6,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e3181919-7c58-4e36-ae57-50511cb2e9ab,"#N/A",00467bb0-765a-425b-888f-c8e4c2c62f0b,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e3556f78-4cee-41ab-a483-49e1c5949829,"#N/A",7f1e8cfd-5fce-4636-a4ed-de7bde77ee0d,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
e36514d3-aad1-4c3d-9963-b2292bfd92f3,"#N/A",34098fd7-1e6f-4c7b-8705-bd8063df6a7f,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
e365f54c-1a6f-4132-9fb4-35bfe6032957,"#N/A",dbb72882-59a0-4f83-b9dd-e2499a10fa15,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
e3709d0b-5fe6-49f0-8f10-3b6290ff6fd1,"#N/A",c2368dc4-b886-4e12-9898-569b38586955,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e3740b40-e7b1-4898-8a33-d3ce1ff050d1,"#N/A",9161fada-26c4-48d2-a1e9-a2f747fd4f18,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e3748a98-2e2b-49ff-ad1c-c1ad6654d6d4,"#N/A",9de35c6e-d818-4dea-bf9c-c802c2f8c557,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
e3764d97-d454-4e67-84dd-0db43a6cb411,"#N/A",697756bd-d69c-4077-b162-3abf3012b0d6,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e3a73608-be17-44ee-b7c9-c158383e628d,"#N/A",a0e75bc8-a2d5-4850-91e1-371bc1597a52,04fc3b7b-fcc6-427d-872d-a8355a1329c2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
e3b2b3f9-1d40-409b-8de7-d9258962ae6b,"#N/A",8f25dda2-85bb-4b52-8e34-dd8147da11b5,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e3bab03a-911a-4f4a-9b63-c95523cab1ce,"#N/A",612c5749-a141-4a06-8eee-3029ad549c32,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
e3ce54b4-fb2a-4648-9e2a-532617751866,"#N/A",38a0a2a7-35ec-4ed5-9b8a-c3423f623f1a,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e3e45dfa-34e2-4dd1-b65a-c51c44c2361f,"#N/A",38a0a2a7-35ec-4ed5-9b8a-c3423f623f1a,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e3f0099d-ea36-4b38-9a42-72e30b5cbfbf,"#N/A",8f4202ee-bbcb-4bf9-a31c-eda2bf7424da,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
e3f439db-008d-4fa9-8096-bba55cea81c9,"#N/A",770c3800-640f-44f4-bb15-d53f131f901d,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
e400ef4f-ba64-428e-80c7-8a716dd9e1f7,"#N/A",506fee60-a19d-4bda-971d-65ac5ac54c51,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e4016561-5bd3-439c-a0be-0172a6aaa664,"#N/A",4907ef79-b12a-4768-b801-45c48ebceeaa,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
e4112932-24e8-41c5-81d7-e6f0a0039a9b,"#N/A",a0e75bc8-a2d5-4850-91e1-371bc1597a52,41919865-2e99-4e6d-be20-638f498ef1e3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
e4272b78-287d-4223-9008-174081050766,"#N/A",62bb16e2-f0a1-4863-b639-079c07be62c3,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e4780a5e-6981-47dd-ada8-3fbe61e26e19,"#N/A",770c3800-640f-44f4-bb15-d53f131f901d,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
e47b0206-d361-44f6-92bb-a503db7611bc,"#N/A",c478e872-0185-4242-b9a5-3fc54d896cd7,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
e483bfd3-e1ce-40fa-b016-aa596b003992,"#N/A",373e8c6f-fc87-4b01-a709-a4e00b26acea,855bb27b-fb3c-49ae-a9ca-303b252f029f,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7990.0,799.0,"#N/A"
e4ee4b2a-ab13-4479-b650-864f7119918e,"#N/A",d4b038be-540a-4d7f-9db3-778b8260c718,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
e501c83f-3c5e-43bb-b608-b486e82a629a,"#N/A",cb5269b3-810a-484f-81ec-0cf1ccdb1174,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e504b360-cf85-440e-a377-6431107adc0f,"#N/A",fff2fcc7-a3ac-4c26-a606-327b691526ac,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
e52d3ac0-9120-42e9-951c-1d434fd2750e,"#N/A",193ed24b-5ec4-44a3-8f2d-f95e229db088,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
e53be56e-a5f7-49a0-bc38-6ae8eab58f48,"#N/A",0ebd8ef2-bdab-4fe6-a399-8a34f0813ae6,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
e5426bd1-15fd-4096-9654-fcefeb48bc79,"#N/A",90d2a6ce-d785-4a3d-9d1e-a3cef30af77b,795eaacc-67f3-4322-a3ff-fcde1123a6eb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
e554d4ed-4a89-4ab0-9e57-e352f29b9622,"#N/A",1b448ff7-78aa-478c-a34b-d7e1852f04ea,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e55ccb64-1f94-405b-8c38-7834c2f26d40,"#N/A",02b9244a-28c1-4f5c-a686-ba2d319921fb,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e568f158-df7e-4ce1-9b50-3ab05afa5f70,"#N/A",d2b3c89a-3699-4cd8-a832-19d16b722413,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e57c38d4-f725-45a6-bbc1-a9bbb8f97480,"#N/A",8e445b1d-488b-434c-9f40-2e3394c4b015,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
e590e482-429b-4801-9b4c-3240a9a579d5,"#N/A",10e8281e-d239-4a68-9f99-9ac7c9f61016,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e5970d03-2ea9-4662-845e-a5181d76b11f,"#N/A",d607e60e-d365-408d-95be-a49f9497aa57,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
e59ccaa6-7a38-46f9-940b-16e7b2bbfd26,"#N/A",68fb6cd2-1255-4ed3-91f6-82e446706fb3,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
e5bd63e6-6461-4366-8e04-f4668ca80041,"#N/A",a0e75bc8-a2d5-4850-91e1-371bc1597a52,6d1d6853-ddbb-4e11-a295-b230d8240213,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",450.0,450.0,"#N/A"
e5d47195-126c-44d9-b150-d6fb47c9905a,"#N/A",cb5269b3-810a-484f-81ec-0cf1ccdb1174,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
e5d56980-0f12-46bf-90eb-5ff2cea70c25,"#N/A",d88f0123-1444-461d-9839-999980f1c42c,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
e5deaba5-3bef-489b-901f-706bf2967690,"#N/A",95098525-4b66-4163-adc9-52517737e93c,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e5ed5a7d-de4f-4cc3-98cd-4c89ce284191,"#N/A",d541b0eb-3d28-43f2-b201-244512458438,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e5fa1142-555f-40a2-8eda-d9a5c8484d7b,"#N/A",63c5c87a-6fbd-4f57-a709-236cf5ed94d1,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
e603993c-123b-45b4-b400-b139ae387910,"#N/A",7b51d72b-3dff-4680-857c-7a9e93bcbda0,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e61f043e-2362-4502-9282-fe6e64d106ea,"#N/A",fe378c93-63e1-4e43-baae-04877d6995b8,41919865-2e99-4e6d-be20-638f498ef1e3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
e6665da9-3274-4a2c-a242-339013f68338,"#N/A",fbf190cc-585e-4d4f-829e-edf4febd0a13,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e6786c31-b332-4b59-8d0b-e5a9fcb76283,"#N/A",15e58416-a7aa-415d-a39d-2748dcd4d7cb,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
e68b5f9a-1d56-4299-8892-bb668e83223a,"#N/A",f2e56154-d986-4b5c-a7eb-69c90d4f80b3,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e6ba30a3-29f0-49dd-8fe5-c8f866776816,"#N/A",76f0d348-ffa2-4aec-b36e-36bf008302ba,39645b05-a6ec-41ff-9965-eeee126bfeed,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
e7021fc0-f4f9-43f3-a76d-70baeda2a4ec,"#N/A",230d1097-8d53-4b9e-8ae7-1bb6ed2c8237,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
e702c3ad-630c-402b-b749-5939c824618c,"#N/A",6b16f2e4-13f1-4682-9aa3-8069530c0630,41919865-2e99-4e6d-be20-638f498ef1e3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
e702f803-46db-46cb-b3ea-eba2ecefdafa,"#N/A",30ee1647-a7bb-447c-b0f5-b4954d3385e2,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
e706fb89-87e7-4898-801c-a2791954abea,"#N/A",705c9deb-19d0-441f-b4fb-2cd25e8c4718,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e7182cbd-bfad-4f79-a02b-cd3e03cad94f,"#N/A",d9671ecd-09f0-40fd-8b6b-509b0bbf6aaf,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e7234d74-8c93-4f52-ad21-b1c73e8e011d,"#N/A",9ea836d1-2355-4395-b7fd-1859b8b016b2,39645b05-a6ec-41ff-9965-eeee126bfeed,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
e727b06b-84b3-4c2b-9cf7-cba765080c18,"#N/A",d8c1689e-925e-4ffe-b991-2e0f1462348e,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e7292363-c0ca-467d-9306-8f2f84ba402f,"#N/A",ddbe1c39-7b21-4aea-a53f-41e2a8921e87,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
e72b5e1c-ff0a-4a83-a705-82c1f4dc1f0a,"#N/A",a5c03558-9996-486c-b72f-71e6cd819c5b,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e74d4634-adea-4a75-a1c8-44c5a443d4e1,"#N/A",5e560a67-208f-405d-ad14-afd997372892,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e7520405-610c-471f-97f0-5cc1b9db2335,"#N/A",916402ae-1d58-4ab2-9200-13a1618505ca,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e76064dd-f8ce-428c-9d2f-31924eda94c4,"#N/A",88a55e33-bbc6-42fc-9ddb-c83677019775,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
e77047c9-15df-4dc8-a0e4-081be7185325,"#N/A",4fc6127d-57c6-49bc-b7d2-b84e6bccd895,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
e778f1de-5d3e-4d7f-93c7-ba009c3d8289,"#N/A",7979db1f-fd40-40af-9917-6139be4e79f9,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
e7a326cb-c218-44f6-8385-a2a1c2232d41,"#N/A",2f66f92f-bfc8-4411-9333-d209c3543afb,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e7ad90d4-64fa-4d9c-90ed-a5f5fc76fd18,"#N/A",fc8985f6-97d8-43d6-8404-ba89ed0d5d04,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
e7bbb5fe-48ec-41dd-b626-943e0e497b6c,"#N/A",682369cd-fa49-4e63-8d95-153f346e6cbd,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
e7ea6244-6bac-414d-8ede-d354bd2f0af9,"#N/A",d35c75c3-b577-425d-9f73-89f33c06d71c,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e801a51e-abee-4384-b5a3-588bec66d2f4,"#N/A",06771c18-bbe0-49df-9a1f-482aadf0731e,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
e818d890-3970-4e7b-8d77-a6d6a00fb7a2,"#N/A",6763d2b3-c03c-4a74-bd83-53f535cc856c,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e82b54cf-b220-4b1f-a4d2-5802cd032b27,"#N/A",d29444a4-1361-4aca-9272-f8de2fb9e32b,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
e84042ee-fe69-445b-ae14-362d21de3c17,"#N/A",33b23aaa-5a63-4fce-86a7-83c34c1c3838,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
e8465057-6b34-43f4-8f29-bb239f0620c3,"#N/A",bae7bce1-bf69-4de8-9b25-a352b392588b,c6dec705-2642-4382-87c0-2c6d9fee3f74,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
e84ba3f8-5274-4693-81f8-cb612fd8e1d7,"#N/A",9aa14fe7-8b52-4a2e-a5dc-ae1e9a6aff9e,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
e85ee058-273f-4213-9ce9-d520e66a9c4d,"#N/A",705c9deb-19d0-441f-b4fb-2cd25e8c4718,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
e8636da6-b057-4fda-b34c-8455e5256eea,"#N/A",48c39c15-40e6-4dc1-893a-da516b23da39,689f6479-7a66-4c8e-8c58-c2d681b07f29,50.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,50.0,"#N/A"
e8710706-9855-4c65-b581-3dd6d9cae94a,"#N/A",1edea668-7bc4-4cf3-b9e1-6dd33d3af120,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
e87ef15f-6e0e-4d71-b080-2a32d2f0544f,"#N/A",00cc6ff2-141f-4d95-86f9-2de6a5e2eae2,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
